"moniker","time","Angry","EmotionChronometry","Enthusiastic","Happy_e","Irritated","MWoccur","Nervous","Pleased","Relaxed","Sad","Stressed"
"3",9.1,1,200,6,6,1,1,1,6,5,1,1
"3",9.2,1,300,6,6,1,0,1,6,6,1,1
"3",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",9.4,1,240,6,6,1,0,1,6,6,1,1
"3",9.5,1,7,6,6,2,0,1,6,6,1,1
"3",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",10.2,1,1,6,6,1,0,1,6,6,1,1
"3",10.3,1,240,6,6,1,0,1,6,6,1,1
"3",10.4,1,360,6,6,1,0,1,6,6,1,1
"3",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",11.1,1,200,7,7,1,0,1,6,6,1,1
"3",11.2,1,420,6,6,1,0,1,6,5,1,1
"3",11.3,1,520,6,6,1,0,1,6,6,1,1
"3",11.4,1,600,6,6,1,0,1,6,6,1,1
"3",11.5,1,7,6,6,1,0,1,6,6,1,1
"3",12.1,1,1,6,6,1,0,1,6,6,1,1
"3",12.2,1,240,6,6,1,0,1,6,6,1,1
"3",12.3,1,240,6,6,1,0,1,6,6,1,1
"3",12.4,1,340,6,6,1,0,1,6,6,1,1
"3",12.5,1,420,6,6,1,0,1,6,6,1,1
"3",13.1,1,200,6,6,1,0,1,6,6,1,1
"3",13.2,1,300,6,6,1,0,1,6,6,1,1
"3",13.3,1,620,6,6,1,0,1,6,6,1,1
"3",13.4,1,600,6,6,1,0,1,6,6,1,1
"3",13.5,1,7,6,6,1,0,1,6,6,1,1
"3",14.1,1,1,6,6,1,0,1,6,5,1,2
"3",14.2,1,300,6,6,1,0,1,6,6,1,1
"3",14.3,1,1,6,6,1,0,1,6,6,1,1
"3",14.4,1,30,6,6,1,1,1,6,6,1,1
"3",14.5,1,200,6,6,1,0,1,6,6,1,1
"30",1.1,1,90,5,5,1,0,1,5,6,2,2
"30",1.2,1,30,4,5,1,0,1,4,5,1,1
"30",1.3,1,30,2,5,2,1,1,5,5,2,2
"30",1.4,1,1,2,5,3,1,1,4,3,1,5
"30",1.5,1,30,5,5,1,0,1,5,5,1,2
"30",2.1,3,1,2,4,3,0,1,4,4,2,2
"30",2.2,1,20,5,5,1,0,1,4,5,1,1
"30",2.3,1,1,5,5,1,0,1,5,5,1,1
"30",2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2.5,1,1,6,5,1,0,1,5,5,1,2
"30",3.1,1,1,4,5,1,0,1,5,4,1,2
"30",3.2,1,30,2,3,2,0,1,3,2,2,1
"30",3.3,1,1,3,4,1,0,1,5,5,2,1
"30",3.4,1,5,3,5,1,0,2,5,4,1,2
"30",3.5,1,1,2,4,1,0,1,4,5,1,1
"30",4.1,1,20,5,6,2,1,1,5,5,1,1
"30",4.2,1,1,5,5,2,1,1,5,6,1,2
"30",4.3,3,20,3,5,5,1,1,3,3,1,2
"30",4.4,1,20,4,5,2,1,1,5,6,1,2
"30",4.5,1,20,3,5,2,1,1,5,5,1,2
"30",5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",5.2,1,1,4,5,1,1,1,5,6,1,1
"30",5.3,1,1,6,7,1,0,1,6,6,1,1
"30",5.4,1,1,5,6,1,0,1,6,6,1,1
"30",5.5,1,1,5,6,2,1,1,6,5,1,1
"30",6.1,2,30,5,5,1,0,1,5,6,2,1
"30",6.2,1,20,5,6,1,0,1,6,5,1,1
"30",6.3,1,1,4,5,1,1,1,4,5,1,2
"30",6.4,1,1,3,5,1,0,1,5,3,1,1
"30",6.5,3,40,4,4,3,0,1,4,4,1,2
"30",7.1,1,50,5,5,1,0,1,5,5,1,2
"30",7.2,2,1,2,4,5,0,1,3,4,1,3
"30",7.3,6,1,2,3,6,0,1,2,2,1,5
"30",7.4,1,1,6,5,1,0,1,5,5,1,1
"30",7.5,2,1,2,3,3,0,1,3,1,1,3
"30",8.1,1,20,5,5,1,0,1,5,5,1,2
"30",8.2,2,1,5,5,1,1,1,5,5,1,2
"30",8.3,1,1,2,4,2,1,1,4,3,2,4
"30",8.4,1,30,5,5,1,0,1,5,4,1,2
"30",8.5,1,1,5,5,1,0,1,5,6,1,1
"30",9.1,1,5,5,5,1,1,2,5,4,1,2
"30",9.2,1,1,5,5,1,1,1,5,5,1,1
"30",9.3,1,1,6,5,1,0,1,5,5,1,2
"30",9.4,1,1,6,5,1,0,1,5,3,1,1
"30",9.5,1,1,6,5,1,0,1,5,5,1,1
"30",10.1,1,1,3,5,1,0,1,4,6,4,1
"30",10.2,1,25,6,6,1,0,1,5,4,1,1
"30",10.3,1,35,5,5,1,0,1,5,5,1,1
"30",10.4,1,1,5,5,1,0,1,4,5,1,2
"30",10.5,1,1,5,5,1,0,1,5,5,1,2
"30",11.1,1,5,5,5,1,0,1,6,4,1,2
"30",11.2,1,1,5,5,5,0,1,2,3,1,2
"30",11.3,1,5,5,5,1,0,1,5,6,1,1
"30",11.4,1,2,4,5,1,0,1,6,5,1,2
"30",11.5,1,1,6,5,1,1,1,6,2,1,4
"30",12.1,1,5,5,5,1,1,1,5,5,1,2
"30",12.2,1,20,6,6,1,0,1,6,5,1,1
"30",12.3,1,5,6,5,1,0,2,6,4,1,1
"30",12.4,1,1,5,5,1,0,1,6,6,1,1
"30",12.5,1,20,4,5,1,0,1,5,7,1,1
"30",13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",13.2,1,1,5,5,1,0,1,5,6,1,1
"30",13.3,1,1,5,5,1,1,1,5,6,1,1
"30",13.4,1,1,5,5,1,0,1,6,5,1,1
"30",13.5,1,1,5,5,1,0,1,5,6,1,1
"30",14.1,1,1,6,5,2,0,1,3,4,1,3
"30",14.2,1,1,6,6,2,1,1,5,5,1,2
"30",14.3,1,1,4,5,2,0,1,3,4,1,3
"30",14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",14.5,1,1,5,5,1,1,1,6,7,1,1
"31",1.1,1,1,1,4,1,0,2,3,5,2,3
"31",1.2,2,60,1,3,4,0,2,1,2,2,4
"31",1.3,2,90,1,2,3,0,2,1,2,3,2
"31",1.4,3,85,1,2,5,0,1,1,1,4,4
"31",1.5,5,1,1,2,6,0,1,1,5,2,6
"31",2.1,1,1,3,4,1,1,1,3,5,3,2
"31",2.2,1,90,2,4,1,0,1,1,3,3,2
"31",2.3,1,1,2,3,5,0,1,1,2,3,5
"31",2.4,1,1,1,3,4,0,1,1,3,4,4
"31",2.5,1,1,1,4,1,0,1,5,5,3,1
"31",3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",3.3,1,300,3,3,1,1,4,2,4,2,4
"31",3.4,1,5,3,5,1,0,1,3,4,1,2
"31",3.5,1,45,4,5,1,1,1,5,5,2,1
"31",4.1,1,1,1,3,2,0,2,1,3,2,3
"31",4.2,1,30,5,4,1,1,1,3,4,3,2
"31",4.3,1,60,4,5,1,0,1,5,5,2,1
"31",4.4,2,60,1,3,2,0,2,3,3,3,3
"31",4.5,1,40,5,5,2,0,2,6,5,1,2
"31",5.1,2,60,2,4,3,0,1,4,6,2,2
"31",5.2,1,1,4,5,1,0,1,4,5,2,2
"31",5.3,1,20,4,6,1,0,1,5,2,1,1
"31",5.4,2,60,2,5,1,0,1,4,5,1,2
"31",5.5,3,30,1,4,1,0,6,4,2,2,5
"31",6.1,2,1,2,4,3,0,1,4,4,3,1
"31",6.2,1,30,4,5,2,0,1,4,6,3,3
"31",6.3,1,90,3,4,2,0,1,4,4,4,2
"31",6.4,1,60,5,5,1,0,1,4,5,2,1
"31",6.5,1,1,5,5,1,1,2,4,5,1,3
"31",7.1,2,200,1,2,5,0,4,1,1,3,5
"31",7.2,2,60,3,3,2,0,5,3,2,5,5
"31",7.3,3,30,2,2,4,0,5,3,3,4,5
"31",7.4,2,90,3,3,4,0,3,2,4,5,4
"31",7.5,1,90,4,4,1,0,3,5,5,2,4
"31",8.1,4,200,2,1,3,0,2,1,1,5,5
"31",8.2,2,1,1,1,3,0,2,1,2,6,4
"31",8.3,2,1,1,1,4,0,3,1,1,5,5
"31",8.4,3,1,1,1,3,0,3,1,2,5,4
"31",8.5,1,1,1,3,4,0,3,2,3,5,4
"31",9.1,2,1,1,2,4,0,2,2,3,5,4
"31",9.2,2,1,1,3,4,0,2,1,3,5,4
"31",9.3,2,1,1,2,4,0,2,1,1,5,4
"31",9.4,2,1,1,2,5,0,2,1,1,5,5
"31",9.5,3,1,2,2,3,0,4,1,4,4,3
"31",10.1,1,1,1,3,1,0,1,3,4,5,3
"31",10.2,2,1,1,3,3,0,1,4,3,4,4
"31",10.3,1,1,1,4,3,0,2,5,5,2,2
"31",10.4,1,60,2,3,1,0,1,2,3,4,4
"31",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",11.1,3,1,2,4,1,0,3,3,4,4,1
"31",11.2,1,1,1,4,1,0,1,3,4,4,1
"31",11.3,2,90,1,4,1,0,1,2,2,3,1
"31",11.4,1,1,1,4,3,0,1,1,4,4,1
"31",11.5,1,40,4,4,1,0,2,4,5,2,1
"31",12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",12.2,1,45,1,4,2,0,1,4,5,3,1
"31",12.3,1,60,1,5,1,0,1,5,6,1,1
"31",12.4,1,1,3,7,1,0,1,6,7,1,1
"31",12.5,1,60,2,6,1,0,1,4,6,2,1
"31",13.1,1,60,3,5,1,1,1,2,5,1,1
"31",13.2,1,60,1,3,4,0,1,2,4,4,3
"31",13.3,1,1,2,4,1,0,2,3,4,4,1
"31",13.4,1,1,4,6,1,0,1,5,4,2,1
"31",13.5,1,1,3,4,1,0,1,4,4,3,1
"31",14.1,1,60,1,4,1,0,2,3,4,5,1
"31",14.2,1,1,1,4,3,0,1,1,5,4,3
"31",14.3,2,60,1,4,4,0,2,2,3,5,5
"31",14.4,2,60,1,2,1,0,1,1,1,3,4
"31",14.5,3,42,1,4,2,0,1,4,3,4,4
"32",1.1,1,1,2,5,2,0,2,6,5,2,1
"32",1.2,3,30,2,4,4,0,1,5,3,1,5
"32",1.3,1,30,3,3,1,0,1,4,4,3,1
"32",1.4,1,30,7,6,1,0,1,6,5,1,1
"32",1.5,1,1,6,5,1,0,1,6,7,2,1
"32",2.1,1,35,5,5,1,0,1,4,5,1,1
"32",2.2,1,40,5,5,1,0,1,5,4,1,1
"32",2.3,1,45,4,5,1,0,1,4,4,1,1
"32",2.4,5,1,1,3,5,0,3,2,4,1,3
"32",2.5,1,1,3,4,5,0,1,4,4,1,3
"32",3.1,1,60,4,4,1,0,1,3,6,5,1
"32",3.2,1,5,3,4,1,0,1,3,3,1,4
"32",3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",3.4,1,45,3,4,1,0,1,4,5,4,2
"32",3.5,1,1,4,4,1,0,1,4,4,1,1
"32",4.1,1,90,2,2,1,0,1,4,3,6,1
"32",4.2,1,90,1,3,1,0,1,3,3,4,2
"32",4.3,1,25,6,6,1,1,1,5,5,3,2
"32",4.4,6,30,1,2,7,0,5,2,1,4,7
"32",4.5,1,45,5,5,1,0,1,4,5,1,1
"32",5.1,1,45,5,5,1,0,1,5,6,1,1
"32",5.2,1,25,5,5,1,0,1,5,5,1,1
"32",5.3,1,35,4,5,1,0,1,1,5,1,1
"32",5.4,1,30,4,5,1,0,1,4,5,1,1
"32",5.5,1,7,1,3,1,0,1,3,3,5,3
"32",6.1,1,45,2,4,1,0,1,3,4,1,1
"32",6.2,1,60,4,4,2,0,5,4,2,1,3
"32",6.3,1,60,3,5,1,0,1,4,4,1,1
"32",6.4,1,35,3,4,2,0,1,4,1,1,3
"32",6.5,1,1,3,4,3,0,1,4,4,1,1
"32",7.1,1,30,3,3,1,0,1,3,4,1,1
"32",7.2,1,20,3,4,1,0,1,4,4,1,1
"32",7.3,1,30,4,4,1,0,1,4,3,1,4
"32",7.4,1,60,4,4,1,0,1,4,3,1,1
"32",7.5,1,1,2,2,1,0,1,4,4,2,1
"32",8.1,1,25,3,2,1,0,3,4,3,1,3
"32",8.2,1,30,3,4,1,0,1,4,4,1,1
"32",8.3,1,25,3,4,1,0,4,4,3,1,1
"32",8.4,1,30,4,4,1,0,1,3,4,1,1
"32",8.5,1,25,3,4,1,0,2,4,3,1,1
"32",9.1,1,50,3,4,6,0,1,4,2,5,6
"32",9.2,1,45,6,6,1,0,1,5,5,2,1
"32",9.3,1,1,3,3,1,0,4,3,2,1,4
"32",9.4,1,25,1,3,2,1,1,3,3,4,2
"32",9.5,1,20,4,4,1,0,1,4,4,1,1
"32",10.1,1,30,4,5,1,0,1,4,4,1,1
"32",10.2,1,1,1,3,2,1,4,4,2,1,2
"32",10.3,2,30,3,4,2,0,1,2,3,1,4
"32",10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",10.5,1,20,3,4,4,0,1,2,3,1,1
"32",11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",12.1,1,60,5,5,1,0,1,5,5,1,1
"32",12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",12.4,1,25,4,4,1,0,1,4,6,1,1
"32",12.5,1,30,5,5,1,0,1,5,4,1,1
"32",13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",13.2,1,40,4,5,1,0,1,5,4,1,1
"32",13.3,1,60,5,5,1,0,1,5,4,1,1
"32",13.4,1,45,5,5,2,0,1,4,3,1,1
"32",13.5,1,35,4,5,1,0,1,4,5,1,1
"32",14.1,1,30,1,4,1,0,4,3,3,1,3
"32",14.2,1,60,3,3,3,0,5,3,2,1,4
"32",14.3,4,45,2,2,5,0,4,2,1,1,6
"32",14.4,1,45,3,4,1,0,4,4,3,1,3
"32",14.5,1,30,4,4,1,0,1,3,5,1,1
"33",1.1,1,60,6,4,1,0,2,6,3,2,5
"33",1.2,1,40,5,4,3,1,1,4,3,1,4
"33",1.3,1,1,5,2,5,0,2,3,2,1,6
"33",1.4,1,30,6,5,2,0,1,6,4,1,2
"33",1.5,1,1,6,3,5,0,5,4,1,1,7
"33",2.1,1,1,5,5,1,0,1,4,7,1,1
"33",2.2,1,60,6,7,1,0,1,7,7,1,1
"33",2.3,1,30,5,6,1,1,1,6,5,1,2
"33",2.4,1,40,5,4,5,1,4,4,3,3,5
"33",2.5,1,20,4,5,5,0,1,3,2,2,5
"33",3.1,1,1,5,5,1,0,1,4,2,1,3
"33",3.2,1,20,6,6,1,1,1,5,6,3,2
"33",3.3,1,50,5,6,1,0,1,6,6,1,2
"33",3.4,1,20,4,5,1,0,1,6,7,1,1
"33",3.5,1,1,6,6,1,0,1,6,5,1,1
"33",4.1,1,40,6,5,1,0,1,6,4,1,2
"33",4.2,1,40,5,4,2,0,1,5,2,1,3
"33",4.3,2,1,3,3,7,0,1,2,2,1,5
"33",4.4,1,30,5,6,1,0,1,5,4,1,2
"33",4.5,1,30,6,6,1,0,1,6,5,1,2
"33",5.1,1,20,6,5,1,0,1,5,5,1,1
"33",5.2,1,60,5,5,2,0,1,4,4,1,2
"33",5.3,1,25,5,4,5,1,3,5,3,2,4
"33",5.4,2,40,3,4,6,0,2,4,1,1,5
"33",5.5,1,30,5,5,1,0,1,5,5,1,1
"33",6.1,1,30,5,5,2,0,2,5,3,1,3
"33",6.2,1,25,6,5,1,0,2,5,2,1,2
"33",6.3,1,40,5,4,5,1,3,4,3,3,5
"33",6.4,1,60,5,4,3,0,2,3,3,1,5
"33",6.5,1,40,5,5,2,0,1,5,4,2,3
"33",7.1,1,60,5,4,2,0,1,5,3,1,2
"33",7.2,1,1,6,5,1,1,2,5,5,1,2
"33",7.3,1,20,5,4,2,1,5,5,3,1,5
"33",7.4,1,30,4,5,1,0,1,5,4,1,1
"33",7.5,1,20,5,5,1,0,1,5,5,1,1
"33",8.1,1,30,4,5,2,1,1,5,4,1,2
"33",8.2,1,31,4,5,1,0,3,5,5,1,2
"33",8.3,1,20,5,4,2,0,5,4,2,1,3
"33",8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",8.5,1,20,6,5,2,1,1,6,3,1,2
"33",9.1,1,50,6,5,1,0,1,5,6,1,1
"33",9.2,1,40,6,4,2,0,1,4,2,1,1
"33",9.3,1,45,5,5,1,0,1,5,6,1,1
"33",9.4,1,60,5,5,1,0,1,4,5,1,1
"33",9.5,1,50,5,3,3,0,2,4,1,1,3
"33",10.1,1,45,5,6,1,0,1,5,6,1,1
"33",10.2,1,30,4,4,1,1,2,4,4,2,2
"33",10.3,1,20,5,5,2,0,2,4,3,2,2
"33",10.4,1,40,5,6,1,0,1,5,6,1,1
"33",10.5,1,60,4,3,5,1,3,3,2,3,6
"33",11.1,1,50,4,3,3,0,2,3,3,2,5
"33",11.2,1,60,5,4,3,0,1,4,1,1,6
"33",11.3,1,45,5,4,2,0,1,3,1,1,5
"33",11.4,1,60,5,4,2,0,2,4,3,1,5
"33",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",12.1,2,30,4,4,2,0,3,4,1,4,6
"33",12.2,1,60,4,4,2,0,2,4,1,1,6
"33",12.3,1,41,5,4,3,0,2,4,2,1,5
"33",12.4,1,48,5,4,2,0,2,4,2,1,5
"33",12.5,1,38,5,6,1,0,1,5,5,1,3
"33",13.1,1,1,4,3,3,0,3,2,1,1,7
"33",13.2,1,30,5,4,5,1,3,4,2,1,5
"33",13.3,1,60,5,3,2,0,2,5,2,1,5
"33",13.4,1,60,4,3,3,0,2,3,1,2,5
"33",13.5,3,20,4,2,5,0,5,1,1,5,7
"33",14.1,2,1,4,3,3,0,2,3,2,1,5
"33",14.2,1,45,5,5,1,0,2,4,4,1,4
"33",14.3,1,22,5,5,2,0,2,5,4,1,3
"33",14.4,1,60,5,4,2,0,1,4,2,1,4
"33",14.5,1,20,5,4,1,0,1,5,5,1,2
"34",1.1,1,1,5,5,1,0,3,3,5,1,4
"34",1.2,1,45,6,5,3,0,1,4,3,1,5
"34",1.3,1,1,3,3,1,0,1,3,3,1,3
"34",1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1.5,1,60,5,6,1,0,1,6,7,1,1
"34",2.1,1,60,4,6,1,0,1,6,5,1,1
"34",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2.3,1,60,5,4,1,1,3,5,4,1,2
"34",2.4,1,60,4,5,1,0,3,4,4,1,3
"34",2.5,1,30,4,6,1,0,2,6,4,1,1
"34",3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",3.2,1,20,6,7,1,1,1,7,6,1,1
"34",3.3,1,60,5,5,1,0,1,7,5,1,1
"34",3.4,1,30,5,6,1,0,1,6,5,1,1
"34",3.5,1,30,5,5,1,1,1,5,6,1,1
"34",4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",4.3,1,20,5,4,1,0,1,4,3,1,3
"34",4.4,1,20,4,3,3,0,1,4,3,1,3
"34",4.5,1,1,5,4,1,0,1,4,5,1,2
"34",5.1,1,20,4,4,1,0,2,4,3,1,2
"34",5.2,1,20,4,4,1,0,1,4,4,1,1
"34",5.3,1,1,5,4,1,0,2,4,4,1,1
"34",5.4,1,60,4,4,1,0,1,4,4,1,1
"34",5.5,1,30,6,4,1,0,1,5,5,1,1
"34",6.1,1,20,5,4,1,0,1,3,3,1,2
"34",6.2,1,30,4,4,1,0,1,4,4,1,1
"34",6.3,1,1,4,4,2,0,1,4,4,1,2
"34",6.4,1,30,5,5,1,0,1,5,4,1,1
"34",6.5,1,30,5,5,1,0,1,4,4,1,1
"34",7.1,1,60,4,4,1,0,1,4,4,1,1
"34",7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",7.3,1,30,4,4,1,0,1,4,4,1,1
"34",7.4,1,60,4,4,1,0,1,4,4,1,1
"34",7.5,1,20,4,4,1,0,1,5,4,1,1
"34",8.1,1,20,5,5,1,0,1,4,5,1,1
"34",8.2,1,30,5,4,1,0,1,5,5,1,1
"34",8.3,1,60,4,4,1,0,1,4,4,1,1
"34",8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",8.5,1,50,4,4,1,0,1,5,5,1,1
"34",9.1,1,45,4,4,1,1,1,4,4,1,1
"34",9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",9.4,1,60,4,4,1,0,1,4,4,1,1
"34",9.5,1,1,6,7,1,0,1,6,5,1,1
"34",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",10.2,1,60,4,4,4,1,1,4,2,1,5
"34",10.3,1,60,5,5,1,0,1,4,6,1,1
"34",10.4,1,30,4,4,3,0,1,4,4,1,1
"34",10.5,1,30,4,7,1,0,1,7,7,1,1
"34",11.1,1,50,4,4,1,0,1,4,4,1,1
"34",11.2,1,30,4,4,1,0,1,4,4,1,1
"34",11.3,1,60,4,4,1,0,1,4,4,1,1
"34",11.4,1,30,3,3,3,0,1,3,3,1,3
"34",11.5,1,20,4,4,1,0,1,4,4,1,1
"34",12.1,1,60,3,4,1,0,4,3,3,3,4
"34",12.2,1,30,3,4,1,0,1,4,3,3,3
"34",12.3,1,40,3,3,1,0,3,3,3,2,3
"34",12.4,1,45,3,3,1,0,1,5,3,3,3
"34",12.5,1,NA,3,4,1,0,1,4,4,2,3
"34",13.1,1,60,3,4,1,0,1,4,4,4,4
"34",13.2,1,30,4,4,1,0,1,4,4,1,1
"34",13.3,1,20,4,4,1,0,1,4,4,1,1
"34",13.4,1,30,3,3,1,0,1,3,3,1,1
"34",13.5,1,30,2,2,1,0,5,2,2,4,5
"34",14.1,1,60,4,4,1,0,1,4,4,1,1
"34",14.2,1,30,3,4,3,0,1,4,4,1,2
"34",14.3,1,30,3,3,1,0,1,3,4,2,1
"34",14.4,1,30,4,4,1,0,1,4,4,1,1
"34",14.5,1,20,1,2,3,0,3,2,1,3,3
"36",1.1,1,60,5,4,1,0,2,2,5,3,1
"36",1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1.3,1,45,3,2,1,0,1,2,2,1,1
"36",1.4,1,45,3,4,1,0,1,3,4,3,2
"36",1.5,1,1,1,2,1,0,4,1,5,5,3
"36",2.1,1,60,6,5,1,0,1,4,5,2,1
"36",2.2,1,60,6,6,1,0,1,6,5,2,1
"36",2.3,1,30,2,4,1,1,5,2,3,5,4
"36",2.4,1,30,4,4,1,1,3,4,4,5,4
"36",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",3.1,1,1,2,2,5,1,6,2,3,5,3
"36",3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",3.4,1,90,6,6,1,0,2,5,6,2,1
"36",3.5,1,30,4,5,1,0,2,4,5,4,3
"36",4.1,1,7,5,5,1,0,5,4,4,5,4
"36",4.2,1,90,4,6,1,0,2,5,6,3,1
"36",4.3,1,7,5,5,1,0,2,5,5,3,1
"36",4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",4.5,1,30,4,5,1,0,2,4,4,3,2
"36",5.1,4,40,3,2,6,1,5,2,1,6,5
"36",5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",5.3,5,30,1,3,6,1,5,2,2,6,3
"36",5.4,4,20,2,4,4,1,4,2,4,4,3
"36",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",6.1,5,30,2,3,6,0,5,1,2,5,5
"36",6.2,3,20,1,2,2,1,6,2,2,6,2
"36",6.3,1,40,4,5,1,0,3,4,6,2,2
"36",6.4,1,1,2,3,1,1,3,2,4,5,3
"36",6.5,1,40,5,5,1,0,3,6,5,2,2
"36",7.1,1,60,3,4,1,0,5,2,2,4,5
"36",7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",7.4,7,40,1,3,7,1,4,1,2,5,3
"36",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",8.1,1,40,4,6,4,0,4,4,4,3,2
"36",8.2,1,20,5,5,1,0,3,5,5,2,1
"36",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",8.4,1,30,4,5,1,0,4,5,5,2,2
"36",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",9.1,5,60,1,1,5,1,6,1,2,5,5
"36",9.2,4,90,2,3,6,0,5,2,3,5,5
"36",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",10.1,2,90,3,4,2,1,4,2,4,5,3
"36",10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",11.1,5,20,1,1,6,0,4,1,4,7,5
"36",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",11.3,1,50,4,4,2,1,3,4,5,4,4
"36",11.4,5,20,1,1,6,1,5,2,2,6,4
"36",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",12.1,1,30,1,1,5,1,5,1,2,6,5
"36",12.2,1,30,4,4,1,0,4,4,4,4,3
"36",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",12.4,6,20,1,6,6,0,4,6,2,7,4
"36",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",13.2,4,35,4,4,2,1,4,3,5,4,4
"36",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",14.1,1,90,1,3,3,1,5,1,2,6,4
"36",14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",14.3,1,1,3,4,1,0,3,3,4,5,2
"36",14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1.1,1,1,3,1,1,0,1,1,5,3,1
"37",1.2,1,1,3,3,2,1,1,3,4,1,1
"37",1.3,1,1,1,1,1,0,2,1,4,1,1
"37",1.4,1,5,1,4,3,1,1,3,4,1,3
"37",1.5,4,20,1,3,5,1,1,1,1,1,1
"37",2.1,5,5,2,2,5,1,1,1,5,1,1
